Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP04,OUT013,1359.9541923018478
NCO43,OUT049,1672.3075231755938
FDD59,OUT013,1414.3500498495523
FDQ10,OUT017,2689.2526757434425
FDW45,OUT035,2306.510537463997
NCK30,OUT049,3971.2013339793593
FDU31,OUT018,3390.9142048123176
NCQ17,OUT019,1946.658340206919
FDN01,OUT017,2594.0833193235812
FDZ19,OUT049,2611.8495938939013
DRG37,OUT017,2483.7956418480753
FDE32,OUT045,550.9826276910244
FDO34,OUT049,2724.4860563687616
FDM04,OUT019,1252.065353711063
FDZ25,OUT049,2791.8240350277265
FDU08,OUT049,1706.3729775161337
NCW30,OUT045,4262.934903076108
NCM18,OUT013,1009.2999281768207
FDS22,OUT035,729.35503114729
NCH18,OUT017,3804.456890524343
FDC23,OUT013,3109.134305837004
FDY46,OUT013,3093.5705692439224
NCU06,OUT046,3518.2581332601985
FDX57,OUT045,1521.972254922086
FDX36,OUT027,3392.2371960045457
FDL16,OUT045,189.25079654909132
FDT16,OUT010,4003.245092131994
FDN16,OUT018,1447.552412996727
FDC03,OUT046,3058.3373249909528
DRF60,OUT013,3936.0252646317567
FDS27,OUT027,3458.275001033053
FDP33,OUT010,3554.2920028912085
FDJ36,OUT018,1108.9988380622017
NCR42,OUT013,779.295484709568
FDV14,OUT017,1262.4611491450378
NCP42,OUT035,3202.4071720480933
FDB50,OUT027,998.3663103689032
NCC30,OUT027,3101.452247621528
FDA23,OUT018,1515.624113459995
FDW16,OUT017,1367.1233673338502
FDQ52,OUT010,3222.7484752013734
FDB58,OUT049,2461.6572636696037
NCP29,OUT049,795.8864851984181
NCM05,OUT045,4116.507203388304
FDO25,OUT013,3187.3835860253457
NCM54,OUT046,2265.994421721418
NCL54,OUT046,3002.012321832728
FDL39,OUT010,2612.86683650508
FDF53,OUT018,2519.521970080048
NCQ42,OUT035,1976.6763740441274
FDF58,OUT013,1363.3691400706193
FDZ04,OUT035,1043.27489370494
FDE26,OUT019,1988.964129135944
FDS60,OUT017,2768.6369037239347
FDV58,OUT017,2644.573948020032
FDM04,OUT045,837.4757628231418
FDE08,OUT035,2234.1295879763456
NCB43,OUT049,2690.784661247024
FDU11,OUT010,1510.747063287341
FDF22,OUT019,3329.0549024153806
FDE24,OUT013,2205.73787191862
DRJ49,OUT046,2313.4391962081354
NCQ53,OUT035,3768.5074460788637
NCL41,OUT013,799.4265127274775
FDR22,OUT013,2042.2620696025842
FDH04,OUT035,1624.2055361990424
DRH15,OUT045,429.3088363355382
FDY40,OUT049,1015.7571251880472
NCI17,OUT035,1104.6253779278159
NCC18,OUT013,3111.642093370221
FDY28,OUT027,3081.202428098888
FDB45,OUT027,1989.3547753152416
NCL30,OUT018,1860.1218996085809
FDM10,OUT017,3103.0752514823143
FDH22,OUT027,1844.5075516373618
NCZ53,OUT017,3033.193959722652
NCI18,OUT013,3813.6221831029397
FDH14,OUT027,2470.337034366945
FDR36,OUT027,593.8114095987294
FDW01,OUT045,2295.0264828147847
FDK02,OUT027,1826.2463067141107
FDJ02,OUT018,2286.060514755536
FDU55,OUT013,4318.12860976738
NCV18,OUT027,1310.7492440627539
FDH14,OUT018,2059.1300055085776
FDZ37,OUT045,1549.9369203154238
FDX49,OUT049,3484.8635643952366
NCD43,OUT046,1879.3652908340264
FDZ07,OUT013,951.8159313922806
FDK43,OUT035,2067.854266567487
FDR32,OUT018,3354.4827160008463
FDT39,OUT013,2797.2945228272
NCV54,OUT017,1894.7913359007907
FDF38,OUT018,668.1655904736617
FDV60,OUT046,2805.7139512021313
FDH44,OUT027,2611.002858290318
FDS21,OUT046,1116.3545936623923
NCL41,OUT045,596.2360948458409
FDM46,OUT017,928.6846816962752
FDU27,OUT045,192.81691936512652
NCJ54,OUT017,3541.533463797343
DRG51,OUT018,2674.4600684940524
NCA29,OUT019,2905.899941808413
FDR47,OUT045,2836.490041880239
NCL19,OUT027,2607.1041378803493
DRG01,OUT049,1447.739642279037
FDG10,OUT046,1186.744358350359
NCV05,OUT049,2531.0001106004565
NCH18,OUT019,3917.027672648106
FDV14,OUT018,1238.467994169725
DRJ23,OUT035,2950.7397499026847
DRJ11,OUT046,2852.4965588869927
FDZ03,OUT017,2696.6432387094683
FDI27,OUT010,671.3293839271755
FDJ14,OUT018,1194.9425097634848
FDU32,OUT017,1945.8463967520074
FDD47,OUT027,2494.4743913306665
DRF36,OUT035,3047.2505502191016
FDM21,OUT046,3996.5075167808027
FDV10,OUT018,528.7236994053237
FDH60,OUT018,2764.8026279436745
FDX47,OUT010,2495.4249536714706
FDT19,OUT019,2036.6252406329659
FDO11,OUT045,4037.7325950511513
FDH24,OUT027,2829.2068371711794
FDL02,OUT018,1297.1196466950933
FDB02,OUT049,2903.1315340777146
FDA43,OUT046,3068.092415878451
FDG52,OUT045,649.1710969869819
DRC12,OUT013,3192.3577550709706
FDY37,OUT018,2204.3764610314065
NCU18,OUT045,2170.8619594506963
FDU09,OUT035,803.0964294590813
DRJ25,OUT027,552.455282156774
DRE12,OUT018,1622.3438900703295
DRL47,OUT017,1896.4253453800848
DRK01,OUT046,1547.0253570963978
FDC22,OUT019,2366.9967138305947
FDG44,OUT013,834.9237422221013
FDW04,OUT035,1995.02673036122
FDK09,OUT049,3397.7488106381024
NCN43,OUT035,2077.7066749088517
FDG04,OUT049,3165.716628552502
FDH32,OUT010,1184.353652383339
DRI47,OUT017,2327.90479440783
DRE15,OUT013,1525.0685417051172
FDY11,OUT035,1159.7931063959622
FDO60,OUT049,764.0546819024494
FDQ20,OUT018,663.2412361258757
FDO57,OUT027,2488.9726376158724
FDT14,OUT019,1320.2323464987494
FDA57,OUT049,683.314885377371
DRN35,OUT017,425.62257836377466
FDJ03,OUT046,756.5677082961047
FDX28,OUT017,1205.6478530000459
DRE25,OUT045,1305.4807308509844
FDR09,OUT046,3977.3534784890435
FDB23,OUT035,3671.992123651027
FDO08,OUT045,2551.6832714879456
FDQ23,OUT049,1769.242552579377
FDW04,OUT013,2228.404856044799
DRK13,OUT010,2507.908849448446
NCL17,OUT027,2374.1147464054375
FDY21,OUT035,2439.520374991036
FDJ38,OUT027,3413.6131315771563
FDA37,OUT019,1998.2282209607874
FDV43,OUT013,761.217902180244
FDL36,OUT046,1369.3229044868276
FDD53,OUT045,645.892247804295
FDZ19,OUT010,2364.161874346213
FDV21,OUT045,1423.1729871101597
NCL54,OUT018,2837.3938365792565
DRI47,OUT027,2621.9589280981854
DRG03,OUT049,2410.270304591384
FDG21,OUT013,2085.096954685927
FDW03,OUT018,1694.7697162785116
NCI55,OUT046,2098.3688241637938
DRC36,OUT019,2846.467765284171
FDH22,OUT017,1581.8818148505707
FDV20,OUT045,1909.7381652944605
NCU41,OUT027,3238.5954121245413
FDN46,OUT027,1437.7567581464355
FDK50,OUT045,2654.5823451912147
NCA05,OUT027,2653.891241827885
DRH01,OUT018,2367.627137731375
FDT08,OUT018,2237.0858284414608
FDM08,OUT018,3404.53944158824
FDZ07,OUT035,705.8369328715635
FDS22,OUT017,739.1316178114503
FDV35,OUT027,2327.184679365615
FDI28,OUT010,1290.5724546745187
FDW58,OUT027,2108.238163339196
FDT52,OUT045,3859.461306303492
FDY34,OUT046,2823.4291963486576
FDR10,OUT046,2731.617828798593
FDK57,OUT017,1690.056702563179
FDR02,OUT027,2068.1626886425875
FDX49,OUT046,3536.447264662722
FDQ20,OUT046,817.4760554434688
DRK23,OUT045,3863.0557585517126
NCW06,OUT046,3040.577927745191
FDR31,OUT017,2257.5624470499934
NCE43,OUT013,2604.6204931037028
DRO59,OUT027,1412.8164327742634
FDN09,OUT049,3920.5997095551174
FDR11,OUT046,2179.7007108817234
FDO57,OUT013,2424.027235759724
NCX18,OUT017,3182.941411583808
FDB05,OUT018,3683.5725268538517
FDQ08,OUT018,970.6265561872387
NCG43,OUT035,1289.1735840116926
FDJ56,OUT013,1214.984968063076
FDA13,OUT010,229.53903919618824
FDO56,OUT017,1786.0263451874234
FDB37,OUT018,3843.657305540779
FDZ02,OUT018,1501.1733809959296
FDQ24,OUT046,3849.2083130629726
FDM16,OUT013,1463.8280883148218
FDU35,OUT049,1498.682666029239
FDT35,OUT035,2428.948037876882
NCX30,OUT049,3991.709194403418
FDG04,OUT017,3054.2962629398717
FDI12,OUT035,1111.7095356045793
FDE35,OUT035,972.1279372660356
NCP14,OUT027,1619.215874340738
NCY53,OUT045,1640.2118946765731
FDP49,OUT017,726.7813830719351
FDQ04,OUT017,469.14876154904414
FDM39,OUT035,2788.2062232746975
FDO58,OUT019,2685.51490048493
FDC56,OUT017,1497.613337842009
NCQ54,OUT046,2825.7868612964303
FDV10,OUT027,825.271946353234
NCK17,OUT046,764.2464731565524
NCF55,OUT027,932.8348704220844
FDV33,OUT013,4385.685428473444
NCH29,OUT019,1690.755698828234
FDA37,OUT027,2171.8316309456895
FDH46,OUT018,1568.8981742495125
FDS25,OUT035,1326.778347774125
FDH04,OUT027,1811.2021406657987
FDX52,OUT046,3101.8370636493637
NCD42,OUT017,659.5796898868102
FDW47,OUT017,1838.8107813716779
FDL25,OUT027,1322.27255262146
NCJ06,OUT010,1856.9138341749021
FDY09,OUT013,3015.5383577904904
FDS40,OUT046,862.0867977871785
FDH41,OUT017,3166.8807929509167
FDG38,OUT035,1308.9268030367966
FDU03,OUT027,2868.8461190259186
FDV20,OUT046,1980.4410273836802
DRB13,OUT045,3211.3563633311715
NCQ30,OUT013,2208.3394233214276
NCH06,OUT013,3917.81498544665
FDU50,OUT018,1933.675321700619
NCO42,OUT019,2533.082930908484
FDW09,OUT018,1257.9719890022534
FDH04,OUT013,1835.5807010459102
FDC21,OUT045,1703.9442243768208
FDL21,OUT049,849.7505506989837
FDM46,OUT010,561.3194017259448
FDT22,OUT019,514.5922755726897
FDB28,OUT035,2911.3935629979933
FDI12,OUT018,1075.5414010729182
FDA28,OUT045,1962.4206716693661
FDF59,OUT013,2109.406808685748
FDM45,OUT027,1972.647654259912
FDQ56,OUT017,1012.0346072832399
FDR46,OUT049,1893.22371244225
FDT01,OUT013,2912.4574954524796
FDD16,OUT027,1464.5244486755328
NCU30,OUT010,2579.657254908445
FDM40,OUT010,1327.8252330466858
FDI56,OUT035,1262.110543586692
NCS30,OUT013,2043.2872100760287
FDU08,OUT017,1592.995421444739
FDX51,OUT027,3409.2444962560185
FDA43,OUT045,3016.0883222509437
FDX59,OUT010,430.40820401446763
FDC37,OUT018,1622.7534678880074
FDP58,OUT013,3250.1292694071635
NCY42,OUT035,2392.700973335919
FDF21,OUT018,2839.7673460736805
FDU10,OUT027,850.9462415687849
DRL47,OUT018,1863.0190534065914
FDA58,OUT018,3863.160842526533
FDJ22,OUT049,3004.5762189174784
FDK50,OUT046,2701.56665591849
FDO38,OUT035,1065.0062572760035
DRF60,OUT035,3719.8455479318836
NCZ42,OUT019,4062.376589860847
FDD35,OUT049,2010.6178679967597
FDL25,OUT045,1115.1807494968525
FDJ16,OUT013,828.3788450533903
DRK59,OUT049,3616.388601923274
FDI50,OUT046,3789.5724021595634
NCB19,OUT045,1214.6916999295645
DRI37,OUT035,629.5535818103708
FDA14,OUT027,2476.3425926588206
FDC08,OUT018,3181.845667488753
FDS45,OUT046,1838.9342142388668
FDI21,OUT049,1043.1291843542058
DRJ47,OUT035,2690.025496078466
DRE37,OUT027,2985.914282054837
FDT55,OUT018,2396.866994592059
NCG42,OUT027,2291.636453718176
FDA31,OUT049,2475.554813290746
NCW42,OUT046,3732.5726386168135
FDF50,OUT017,2719.0033386474097
FDK56,OUT049,2613.210504831717
FDX10,OUT035,251.8202759875603
NCK07,OUT027,2792.5124282386096
FDZ49,OUT017,3030.384843477288
FDR33,OUT013,2040.1329912978617
FDO44,OUT018,1862.9991676846985
FDA20,OUT046,2943.131979422207
NCL30,OUT045,1970.6609225118445
FDI05,OUT019,616.209813764388
FDQ12,OUT018,3539.6024513366065
FDH47,OUT017,1650.6986927198086
FDH34,OUT018,2916.3738164393835
FDF29,OUT046,2244.7093038548737
FDG40,OUT018,481.2602911432732
NCE18,OUT017,3968.759931758741
FDP21,OUT010,3072.4674958005126
FDY50,OUT013,1263.9452896692783
FDB36,OUT049,2329.366796001017
NCZ29,OUT049,1918.6163773087428
FDU20,OUT018,1854.2544482211888
FDO56,OUT013,2083.581312941813
FDW31,OUT049,3169.5667092440417
DRH59,OUT013,1348.4057070934032
NCB30,OUT017,3115.703853293362
FDK43,OUT027,2337.352855658006
FDW43,OUT045,3664.5089329782422
NCL19,OUT017,2276.7484556258096
FDJ27,OUT046,1282.3177448461392
FDC45,OUT046,2309.7704222664142
FDY40,OUT035,595.5636543209148
NCM41,OUT035,1452.0822627649432
NCK18,OUT019,2977.220333316738
FDP37,OUT049,1629.4519711301436
FDA27,OUT027,4312.999673694434
NCX30,OUT035,3921.7666639170384
FDR09,OUT017,3786.6332750678703
FDG08,OUT027,2411.732029071951
NCU30,OUT013,2890.334175286829
FDB16,OUT017,1351.6238299816905
FDM16,OUT017,1182.2289422516187
FDC48,OUT013,1655.512187645123
NCF18,OUT046,2826.957371345223
FDU46,OUT018,1452.7950987599106
FDH41,OUT018,3130.6611253417213
NCN42,OUT010,2404.1331832896612
FDU49,OUT046,1496.130564647403
FDB20,OUT027,1444.4503332482163
FDG50,OUT019,1739.1892663515246
FDW20,OUT045,1978.021015118662
NCO55,OUT049,1560.1919212920438
FDX48,OUT046,2510.93826090093
FDU48,OUT046,2082.731872152319
FDR48,OUT019,1792.551903398191
FDK27,OUT013,2320.2003092688647
FDT35,OUT013,2617.0980569309068
FDN12,OUT049,1599.4630328886087
NCE31,OUT019,-451.81785762457366
FDL21,OUT017,750.8057558411674
FDV56,OUT017,1746.350388101302
FDR16,OUT017,3075.00469753395
NCP41,OUT049,1874.3912376518747
FDJ27,OUT013,1443.3891302742668
FDA07,OUT017,1962.5456484655951
FDK55,OUT049,1508.5665084892935
FDM33,OUT049,3302.037945080614
FDY46,OUT046,2965.579603371527
FDD36,OUT046,2036.3032602333587
FDB12,OUT027,1576.6262308386104
FDF28,OUT019,2126.6795603378523
NCE07,OUT019,2594.9789286254236
FDW50,OUT027,2698.721954691191
NCW18,OUT017,3572.0672990463027
NCJ17,OUT019,583.9164603423742
DRZ24,OUT010,1569.6114394543729
FDS07,OUT035,1999.087987986226
NCW05,OUT010,797.2078070885182
FDZ22,OUT018,1242.7758166780695
FDK02,OUT046,2142.5491747329797
FDZ45,OUT027,3531.6258704076317
FDL25,OUT046,1159.984161549979
FDS08,OUT045,2753.79108944114
NCZ42,OUT027,4088.5566230927907
FDX57,OUT035,1474.705410194907
FDF21,OUT046,3008.5962456116504
FDJ56,OUT018,855.9983427802363
FDX10,OUT013,479.1426300704079
DRG48,OUT035,2440.514504435989
DRN37,OUT046,2490.727784932158
NCY41,OUT018,309.2277155325428
FDN28,OUT045,1745.9818234491577
FDE34,OUT045,2593.4582859326474
FDR10,OUT045,2712.9173744221953
FDC32,OUT017,1126.1498864003115
DRG13,OUT046,2668.3119853133103
FDP59,OUT049,1604.6813070603166
NCT53,OUT010,2549.841403990529
FDL57,OUT027,4179.000832142614
FDN32,OUT010,3029.709127565904
FDK09,OUT018,3251.7089711908993
FDA52,OUT010,2074.6780461399467
FDC57,OUT049,2996.989124140415
FDI09,OUT035,3307.9916505007277
NCB07,OUT046,2998.4216633658107
FDP26,OUT035,1206.6264254433227
FDP40,OUT027,2055.9055768616563
FDL15,OUT013,2559.682061264717
FDV07,OUT046,2053.311568937661
FDS03,OUT017,842.0322084605214
FDE50,OUT049,3059.181052340773
FDQ15,OUT017,666.5241219513518
FDQ33,OUT010,1935.1513500288602
FDT22,OUT013,844.9809310489145
DRO35,OUT035,1868.0497631547623
FDJ41,OUT049,4283.896253259027
FDQ27,OUT035,1681.2143155759768
FDC26,OUT017,1352.5239849785103
NCF43,OUT027,2693.4533337480752
NCR50,OUT035,2495.051274814654
FDE39,OUT018,1863.9938524211975
FDN49,OUT027,529.0164051190732
DRG11,OUT035,1533.3123605149594
NCA18,OUT049,1857.2153695409652
FDM36,OUT018,2555.782072997539
FDW32,OUT017,1034.7234953175757
NCQ18,OUT010,780.872047457091
FDX14,OUT027,1313.3194704217858
FDD46,OUT017,1933.6713775360986
FDI34,OUT019,3411.2103829923144
NCJ17,OUT035,868.5667310625286
FDB52,OUT035,4051.3260606811127
FDV55,OUT018,2096.8005656343084
FDC57,OUT046,2999.8189242933186
FDB29,OUT046,1834.982951972157
NCO43,OUT035,1591.5931337660077
FDG44,OUT045,624.7015185689997
FDJ34,OUT045,1782.5695733944085
FDH40,OUT049,1202.453709329522
NCD07,OUT027,1959.230230084704
FDB41,OUT017,398.42633458515775
FDH47,OUT018,1035.2874972092613
DRK37,OUT035,3002.576689440688
FDM25,OUT019,2740.199462236291
NCX06,OUT045,2976.88798750197
NCS05,OUT017,2145.87972302283
FDS39,OUT045,2381.269002101719
FDC47,OUT027,3463.184021626257
FDG20,OUT013,2632.7074775610126
DRL23,OUT017,1715.1801248485463
FDY33,OUT013,2455.4963659302484
NCH18,OUT045,3853.4770767210066
FDX47,OUT035,2506.3620142492837
NCB06,OUT045,2311.6530050839865
FDP36,OUT049,1056.6355202331906
FDW44,OUT018,2678.6920876369477
NCU41,OUT018,2856.129587927877
NCS17,OUT046,1400.2995476553297
FDD46,OUT035,2028.552545671646
FDE45,OUT017,2750.788980625017
FDI09,OUT017,3255.599414389515
NCJ54,OUT010,3498.6591670672133
NCA29,OUT018,2708.2374760669372
NCN41,OUT027,2142.7794159979676
FDY34,OUT035,2728.9731243614733
NCG55,OUT035,1815.7867080540673
DRM49,OUT046,338.75494408078885
NCB42,OUT049,2038.1837981809513
FDE58,OUT045,1781.9939737892455
DRJ25,OUT013,531.6003267710985
FDS47,OUT010,639.5487671930132
FDY21,OUT049,2562.970581694477
NCI54,OUT013,2003.3481205871212
FDO24,OUT017,1835.0311909745433
FDY43,OUT035,2380.439116931895
FDF35,OUT018,1086.7748721567987
NCP29,OUT019,564.676298698294
FDN28,OUT027,1914.260352822901
FDJ50,OUT018,868.7294362497887
FDQ14,OUT027,2537.414679511199
FDC37,OUT035,1723.2191369544853
FDN08,OUT046,1778.9053433286608
FDD04,OUT035,2397.6310708122255
FDW34,OUT018,3792.538234778909
FDP04,OUT017,1099.2413928753413
NCG07,OUT017,2854.4064778171123
NCN14,OUT018,2554.1371561432716
FDJ16,OUT045,633.6116564104705
NCM42,OUT045,1837.5156372450474
NCF19,OUT046,909.9063286591663
FDY21,OUT018,2403.5017929828136
FDY19,OUT035,1785.9902842024458
FDV09,OUT045,2478.4240278185935
FDA28,OUT013,2383.798030665119
FDC38,OUT018,1640.0406277256516
FDL28,OUT045,3554.2571839628545
NCH43,OUT049,3362.6005175819664
NCN53,OUT045,665.3751448209805
NCW05,OUT017,1131.6634497339692
NCO30,OUT018,2922.113557901721
FDT04,OUT019,197.97383281360453
FDB27,OUT018,2977.7209584116754
NCK07,OUT013,2819.7271867117743
NCA53,OUT013,1198.3439356001363
FDB33,OUT018,2537.016966175135
FDU37,OUT017,939.3770018606556
FDR13,OUT035,1884.5809888057229
FDE45,OUT049,2869.0949670020455
FDV37,OUT017,2836.8885075738035
FDX44,OUT019,1525.6315203890954
NCL06,OUT017,3902.9130171891775
FDJ28,OUT045,3104.6632710883896
FDX55,OUT049,3420.337932855142
NCK17,OUT018,602.0520370883169
FDH52,OUT035,991.7549434056273
FDN13,OUT027,1348.057642914362
FDK44,OUT018,2235.537693923332
FDU16,OUT046,1277.8207183361374
FDZ07,OUT017,652.8221500718973
NCN06,OUT027,2487.788264481529
FDH02,OUT010,1570.272973460611
NCW18,OUT045,3892.4061408782363
FDH57,OUT013,2311.119726899691
FDV35,OUT045,2030.4211628488083
NCU29,OUT013,2609.639016949928
NCP02,OUT046,1042.900012081118
FDN44,OUT013,2840.4244223099886
FDX03,OUT018,526.6581676648857
FDR11,OUT010,1689.933218175327
FDA36,OUT046,3189.2211867024307
FDP58,OUT027,3245.826142196238
FDH31,OUT045,1661.7272758289837
FDH34,OUT035,3005.8713561067016
FDS13,OUT035,3788.743670375774
FDT01,OUT018,3449.6372285250145
FDY09,OUT049,2889.69629342766
FDV33,OUT027,4359.834912853883
NCW29,OUT010,2061.8232969179844
NCN17,OUT045,1809.139692755256
FDX01,OUT046,2040.1365530816693
FDL03,OUT049,3295.551180182665
DRL59,OUT049,1000.5857508984627
DRM11,OUT027,4252.231235836487
FDA43,OUT049,3060.505655722529
FDZ56,OUT010,2714.789106132237
FDI44,OUT018,868.0988661966439
FDB50,OUT013,972.6286914794509
FDU15,OUT019,789.2071635690772
NCJ19,OUT019,1347.2234138406384
FDD48,OUT013,2107.9825337466755
NCW42,OUT035,3362.1337850300333
FDL24,OUT017,2771.40581315913
NCB30,OUT013,3393.948064104072
FDK25,OUT013,2367.994310993112
FDW28,OUT049,2889.140469501581
FDD47,OUT017,2216.853966446208
FDK16,OUT019,1004.1833052104375
FDW37,OUT046,1140.1201376356075
FDA48,OUT035,3133.2970802668933
FDA14,OUT017,2129.9317523653335
FDV15,OUT013,1379.09878519423
FDN22,OUT049,3547.0494120838084
NCD55,OUT045,756.7612070448959
FDY43,OUT013,2598.3158897678622
NCU05,OUT017,1145.204917883868
FDF10,OUT035,1783.2902977491176
FDR39,OUT018,2580.2663524368363
FDG40,OUT013,769.8889279465911
FDZ28,OUT019,2038.2304150665623
FDE02,OUT045,1169.0709623393523
FDU60,OUT049,2589.713502577313
FDM21,OUT013,4118.312775372855
FDV52,OUT019,1319.557502153326
NCW06,OUT013,3181.0738618721916
FDX36,OUT035,3155.5673617370594
FDT35,OUT027,2737.2723980435912
NCL19,OUT010,2496.679507815137
NCD31,OUT046,2802.8894517104636
FDE53,OUT019,1922.155063527025
FDW58,OUT019,2063.6154653940466
DRF48,OUT046,3263.2011995292596
FDW57,OUT035,2450.0635749941503
DRH13,OUT017,1740.7887236681745
FDT33,OUT013,2928.664122012142
DRK47,OUT027,3708.992486762665
FDY22,OUT010,1289.9280305013017
FDC35,OUT019,2743.256074298766
FDO03,OUT013,4008.3377132416936
FDF24,OUT045,1367.360039754989
FDF56,OUT018,2383.811872463859
FDD28,OUT013,1098.193133945042
FDG53,OUT027,2467.355007442209
FDO27,OUT019,564.7723343898178
NCF54,OUT018,2566.1486859027173
FDC20,OUT027,1208.895709436565
FDU10,OUT046,703.4228667109528
DRA24,OUT018,2468.0092615207614
FDA02,OUT010,2312.205073827259
FDG10,OUT017,1035.2240569174392
FDW39,OUT010,3100.981118811418
FDP04,OUT019,1354.0663858994558
NCM55,OUT013,3008.4072806154945
FDG47,OUT045,3979.8909114070448
NCU41,OUT017,2886.316370823901
NCK31,OUT017,852.9481493333005
FDZ46,OUT045,1655.7594473232093
FDU13,OUT027,1943.9687275867982
NCF19,OUT045,844.11640470149
NCJ43,OUT013,3040.5807322380933
NCJ05,OUT045,2383.6844948112957
FDS04,OUT027,1968.2594579487668
FDX28,OUT010,1887.3653686779726
FDB41,OUT027,742.7913047883849
FDG53,OUT046,2318.8429551899826
FDL15,OUT010,2286.447459745006
FDQ08,OUT049,1118.9585686511964
DRN36,OUT013,1707.7577810496732
FDI46,OUT013,4064.6595285755648
FDG16,OUT027,3401.4562855771546
FDV32,OUT013,1038.2948159137377
FDF44,OUT010,1930.5054237129625
FDK04,OUT018,805.9409425887861
NCA41,OUT013,3281.75615729906
FDD51,OUT017,307.72766741119267
NCZ53,OUT045,3078.758178297081
FDP01,OUT027,2545.517268686879
FDY25,OUT049,3105.9966790593317
FDB17,OUT018,2771.8074823657953
NCV54,OUT018,1853.5348335720082
FDJ32,OUT017,891.7831721561779
FDA37,OUT049,1993.8647093701147
FDG35,OUT035,2813.0268834647577
NCM05,OUT018,4052.725994220018
FDG45,OUT046,3649.397932488595
FDH28,OUT013,529.6680570822173
NCE18,OUT049,4168.384555313351
FDH38,OUT045,2054.3487873008416
FDR56,OUT013,3059.1554240209953
FDH17,OUT027,1889.277164549494
FDD39,OUT049,3338.0460252802623
FDB41,OUT049,536.5350734468302
NCR53,OUT046,3147.287535995383
FDX46,OUT017,799.8630669487975
FDV28,OUT049,805.9069437655562
FDA08,OUT018,2492.6208567443537
FDH45,OUT017,325.16608286652263
NCS38,OUT010,1404.0000362347419
FDD40,OUT010,3149.14555003442
DRM59,OUT035,2619.1133872761966
NCJ43,OUT018,2903.5797861269784
NCN29,OUT013,1201.3841064831686
NCC19,OUT045,2816.673801509256
FDR56,OUT035,2800.6606576089434
FDZ43,OUT049,3803.1807257378823
FDJ32,OUT010,830.8082672064666
DRH03,OUT017,1416.1634287872039
NCZ54,OUT035,2367.119752864368
FDE26,OUT017,2049.6493946873416
FDS03,OUT045,890.0656617305503
DRZ24,OUT019,1688.0334366347197
FDO48,OUT027,3782.8519288019634
FDW39,OUT049,2869.673535836846
NCK05,OUT049,1204.5270129458477
NCK30,OUT017,3843.140077024662
FDT27,OUT018,3492.1728943153284
FDS08,OUT019,2787.8160306754107
NCJ19,OUT049,575.0902884817442
FDC58,OUT045,914.2010158210323
DRE37,OUT013,2941.190526151775
FDW02,OUT035,2059.4506267156685
FDJ02,OUT010,2388.6593020039945
FDX09,OUT045,2719.1696208164976
FDT31,OUT010,3083.465074693595
FDI24,OUT049,2704.1828493202192
FDY09,OUT045,2959.849136780427
FDV28,OUT045,34.412769561709865
DRM47,OUT049,3088.1119058315526
FDT52,OUT019,3934.6353321438874
FDI48,OUT018,714.6699294075261
FDY55,OUT017,3774.2474196824624
FDU48,OUT013,2199.8172576550387
FDN25,OUT045,843.4801371040703
FDP20,OUT049,2005.2515268879833
FDJ15,OUT013,3232.1781563914265
FDD04,OUT018,1894.4703385046378
FDY58,OUT045,3642.6220039177897
FDR37,OUT018,2669.8735349377384
FDF44,OUT013,2218.796423593649
FDD32,OUT045,1303.249131259865
FDR57,OUT017,2532.4779994095843
DRG39,OUT027,1121.5973100058945
FDX15,OUT017,1903.1056728805997
DRN37,OUT045,2397.8218332217766
FDW40,OUT027,2672.1200094112246
FDB32,OUT049,1581.2942534896756
FDM40,OUT018,1657.874502062452
FDE39,OUT027,2185.7111337503193
DRH49,OUT017,1290.9045500205575
FDT46,OUT049,912.7958722680669
NCF06,OUT035,4170.863018998738
FDP07,OUT017,2781.9560926836275
FDC04,OUT013,3967.4270549133
FDZ32,OUT017,1629.911577707262
FDD50,OUT045,2202.4543288561144
FDU56,OUT017,2820.887045695552
FDV34,OUT017,1242.9919175964897
NCY41,OUT013,642.3901232560311
NCK18,OUT046,2873.5689042086997
DRH25,OUT049,986.6865739168461
FDT57,OUT046,3919.4163698035554
FDV56,OUT018,1717.4495769326386
FDV12,OUT045,1446.633287045337
FDN52,OUT017,960.6676653591276
FDX38,OUT035,749.1858102458427
FDE47,OUT018,1863.9499920365924
NCO07,OUT013,3712.790760960197
FDV09,OUT027,2715.0858802754774
FDZ23,OUT019,2817.9553874423327
DRH51,OUT018,1038.0075017086601
NCY54,OUT045,2132.033396564748
DRG49,OUT013,4002.1598927442283
NCC19,OUT049,2876.779899156558
NCV53,OUT045,3936.3569387009084
FDZ47,OUT019,2038.3212822062924
NCO26,OUT018,1599.159801134494
NCP02,OUT045,1009.8221729659308
NCW30,OUT018,4179.301065647578
NCN55,OUT046,3786.7694673513506
FDB20,OUT010,1102.080770956054
DRL11,OUT013,2679.014269524552
DRD60,OUT045,2880.062964043005
FDW14,OUT010,1679.4074913539662
FDL27,OUT010,1269.9305693747774
FDU09,OUT018,723.8465265502418
DRH36,OUT027,1477.9384906536216
FDP34,OUT027,2283.8486851730995
FDE04,OUT017,2820.4501449309864
FDZ57,OUT027,2323.951558028173
FDF02,OUT010,1107.562380260846
FDG28,OUT045,3856.5426677583782
NCI31,OUT046,802.4593899947504
